Date,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
2015-09-23,Third round,Home,L 1–2,Tottenham,Arsenal,N,,24,0,0,0,0,,,0,0,,,,,,,0,,
